orderDate,invoiceNumber,customerID,customerName,productID,productName,category,quantityBought,sellingPrice,unitCost,InvoiceSales,InvoiceCost,shipmentDate
2024-04-11,319,178,Polished Hosts of Mountcity,73,All Natural Snacks,breakroom supplies,1,13.3,7,13.3,7,2024-04-12
2024-04-11,319,178,Polished Hosts of Mountcity,74,Sustainable Microwave Popcorn,breakroom supplies,1,14.07,7,14.07,7,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,1,Disposable Hypoallergenic Tissues,paper towel & tissue,2,63.02,46,126.04,92,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,2,Absorbent Disinfecting Wipes,paper towel & tissue,3,34.75,25,104.25,75,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,11,Eco-Friendly Double Ply Toilet Paper,paper towel & tissue,4,35.1,27,140.4,108,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,12,Durable Hypoallergenic Tissues,paper towel & tissue,89,57.12,48,5083.679999999999,4272,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,15,Soft Wet Wipes,paper towel & tissue,12,70.03,47,840.36,564,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,23,Versatile Markers,office products,2,63.92,47,127.84,94,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,27,Flexible Tape,office products,71,26,20,1846,1420,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,28,Stylish Binder Clips,office products,2,26.22,19,52.44,38,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,32,Strong Staples,office products,5,75.46,49,377.29999999999995,245,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,52,Effective Citrus Scented Cleaner,cleaning supplies,1,102.6,60,102.6,60,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,58,High-Quality Citrus Scented Cleaner,cleaning supplies,1,90.62,46,90.62,46,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,62,Sustainable Creamers and Sweeteners,breakroom supplies,3,14,7,42,21,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,69,Eco-Friendly Energy Drinks,breakroom supplies,1,56.26,29,56.26,29,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,72,All Natural Stirrers and Straws,breakroom supplies,1,11.52,6,11.52,6,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,74,Sustainable Microwave Popcorn,breakroom supplies,2,13.72,7,27.44,14,2024-04-12
2024-04-11,320,188,Sparkling Guardians of Canyoncity,78,Sustainable Snacks,breakroom supplies,3,28.16,16,84.48,48,2024-04-12
2024-04-11,321,192,Polished Custodians of Gardenborough,23,Versatile Markers,office products,1,62.51,47,62.51,47,2024-04-12
2024-04-11,321,192,Polished Custodians of Gardenborough,29,Leak-Proof File Folders,office products,1,59.4,45,59.4,45,2024-04-12
2024-04-11,321,192,Polished Custodians of Gardenborough,30,Heavy-Duty Whiteboards,office products,10,40.68,36,406.8,360,2024-04-12
2024-04-11,321,192,Polished Custodians of Gardenborough,37,Scented Desk Organizers,office products,1,48,32,48,32,2024-04-12
2024-04-11,321,192,Polished Custodians of Gardenborough,49,Easy-to-Use Fabric Softener,cleaning supplies,1,89.24,46,89.24,46,2024-04-12
2024-04-11,321,192,Polished Custodians of Gardenborough,82,Versatile Carbon Paper,copy paper,1,38.57,29,38.57,29,2024-04-12
2024-04-11,321,192,Polished Custodians of Gardenborough,84,Vibrant Notepads,copy paper,2,90.6,60,181.2,120,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,34,Practical Markers,office products,1,31.5,21,31.5,21,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,37,Scented Desk Organizers,office products,2,49.92,32,99.84,64,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,40,Versatile Pens and Pencils,office products,2,61.6,44,123.2,88,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,44,Fragrance-Free Disinfectant Wipes,cleaning supplies,1,54.45,33,54.45,33,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,51,Industrial Laundry Detergent,cleaning supplies,1,103.8,60,103.8,60,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,53,Eco-Friendly Carpet Stain Remover,cleaning supplies,1,44.16,24,44.16,24,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,55,Powerful Air Freshener,cleaning supplies,1,71.75,41,71.75,41,2024-04-12
2024-04-11,322,216,Bright Specialists of Islandborough,60,Multi-Purpose Carpet Stain Remover,cleaning supplies,1,100.17,53,100.17,53,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,3,Gentle Antibacterial Wipes,paper towel & tissue,3,52.06,38,156.18,114,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,6,Eco-Friendly Bathroom Tissues,paper towel & tissue,86,22.8,19,1960.8,1634,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,12,Durable Hypoallergenic Tissues,paper towel & tissue,6,67.2,48,403.20000000000005,288,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,15,Soft Wet Wipes,paper towel & tissue,2,64.86,47,129.72,94,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,16,Gentle Multipurpose Cleaning Wipes,paper towel & tissue,88,33.04,28,2907.52,2464,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,18,Eco-Friendly Facial Tissues,paper towel & tissue,8,37.5,25,300,200,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,21,Stylish Paper Clips,office products,2,60.4,40,120.8,80,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,24,Practical Sticky Notes,office products,3,56.16,39,168.48,117,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,29,Leak-Proof File Folders,office products,3,66.15,45,198.45000000000002,135,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,33,Flexible Scissors,office products,3,44.52,28,133.56,84,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,37,Scented Desk Organizers,office products,29,36.48,32,1057.9199999999998,928,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,66,Wholesome Tea Selection,breakroom supplies,1,17.82,9,17.82,9,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,88,Professional Watercolor Paper,copy paper,2,46.2,35,92.4,70,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,89,Vibrant Letter Size Paper,copy paper,4,41.72,28,166.88,112,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,93,Convenient Colored Paper,copy paper,3,69.08,44,207.24,132,2024-04-12
2024-04-11,323,217,Resplendent Scrubbers of Gardenburg,100,Professional Glossy Photo Paper,copy paper,4,58.96,44,235.84,176,2024-04-12
2024-04-11,324,224,Pristine Facilitators of Meadowborough,24,Practical Sticky Notes,office products,11,45.63,39,501.93,429,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,26,Innovative Erasers,office products,1,78.5,50,78.5,50,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,27,Flexible Tape,office products,2,26.6,20,53.2,40,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,40,Versatile Pens and Pencils,office products,2,69.08,44,138.16,88,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,52,Effective Citrus Scented Cleaner,cleaning supplies,1,104.4,60,104.4,60,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,81,Stylish Origami Paper,copy paper,2,45.76,32,91.52,64,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,82,Versatile Carbon Paper,copy paper,23,37.12,29,853.76,667,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,85,Versatile Sketchbooks,copy paper,1,37.8,27,37.8,27,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,86,Smooth Recycled Paper,copy paper,2,51.3,38,102.6,76,2024-04-19
2024-04-11,324,224,Pristine Facilitators of Meadowborough,89,Vibrant Letter Size Paper,copy paper,2,44.24,28,88.48,56,2024-04-19
2024-04-11,325,233,Auspicious Maintainers of Gardencity,5,Hygienic Travel Tissues,paper towel & tissue,2,63.84,48,127.68,96,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,7,Convenient Disinfecting Wipes,paper towel & tissue,2,35.1,27,70.2,54,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,8,Absorbent Travel Tissues,paper towel & tissue,1,40.04,28,40.04,28,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,10,Fragrance-Free Cotton Handkerchiefs,paper towel & tissue,2,26.46,18,52.92,36,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,17,Convenient Pocket Tissues,paper towel & tissue,2,37.44,26,74.88,52,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,18,Eco-Friendly Facial Tissues,paper towel & tissue,2,35.5,25,71,50,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,28,Stylish Binder Clips,office products,1,25.46,19,25.46,19,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,29,Leak-Proof File Folders,office products,2,67.5,45,135,90,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,30,Heavy-Duty Whiteboards,office products,1,47.88,36,47.88,36,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,31,Versatile Rubber Bands,office products,1,67.08,43,67.08,43,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,33,Flexible Scissors,office products,23,36.4,28,837.1999999999999,644,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,36,Practical File Folders,office products,1,34.8,24,34.8,24,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,39,Scented Paper Clips,office products,1,29.45,19,29.45,19,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,40,Versatile Pens and Pencils,office products,1,60.28,44,60.28,44,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,48,Powerful Carpet Stain Remover,cleaning supplies,1,36.6,20,36.6,20,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,58,High-Quality Citrus Scented Cleaner,cleaning supplies,1,82.34,46,82.34,46,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,59,Fragrance-Free Bathroom Cleaner,cleaning supplies,5,81,54,405,270,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,83,Professional Transfer Paper,copy paper,1,32.97,21,32.97,21,2024-04-12
2024-04-11,325,233,Auspicious Maintainers of Gardencity,96,Convenient Transfer Paper,copy paper,1,50.49,33,50.49,33,2024-04-12
2024-04-11,326,235,Elegant Caterers of Gardenburg,2,Absorbent Disinfecting Wipes,paper towel & tissue,1,34.5,25,34.5,25,2024-04-12
2024-04-11,326,235,Elegant Caterers of Gardenburg,7,Convenient Disinfecting Wipes,paper towel & tissue,1,38.34,27,38.34,27,2024-04-12
2024-04-11,326,235,Elegant Caterers of Gardenburg,17,Convenient Pocket Tissues,paper towel & tissue,1,36.14,26,36.14,26,2024-04-12
2024-04-11,326,235,Elegant Caterers of Gardenburg,19,Soft Roll Paper Towels,paper towel & tissue,1,36.45,27,36.45,27,2024-04-12
2024-04-11,326,235,Elegant Caterers of Gardenburg,27,Flexible Tape,office products,1,37,20,37,20,2024-04-12
2024-04-11,326,235,Elegant Caterers of Gardenburg,59,Fragrance-Free Bathroom Cleaner,cleaning supplies,1,92.88,54,92.88,54,2024-04-12
2024-04-10,327,2,Glossy Inspectors of Gardentown,5,Hygienic Travel Tissues,paper towel & tissue,6,65.76,48,394.56000000000006,288,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,9,Soft Guest Towels,paper towel & tissue,39,44.08,38,1719.12,1482,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,10,Fragrance-Free Cotton Handkerchiefs,paper towel & tissue,8,25.02,18,200.16,144,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,12,Durable Hypoallergenic Tissues,paper towel & tissue,4,67.68,48,270.72,192,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,14,Soft Hypoallergenic Tissues,paper towel & tissue,2,59.77,43,119.54,86,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,63,Wholesome Coffee Beans,breakroom supplies,2,42,21,84,42,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,64,Eco-Friendly Fresh Fruits,breakroom supplies,2,39.33,19,78.66,38,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,65,Wholesome Creamers and Sweeteners,breakroom supplies,2,26.13,13,52.26,26,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,67,Eco-Friendly Juice,breakroom supplies,2,26.91,13,53.82,26,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,74,Sustainable Microwave Popcorn,breakroom supplies,3,12.18,7,36.54,21,2024-04-25
2024-04-10,327,2,Glossy Inspectors of Gardentown,77,All Natural Soda and Beverage Variety,breakroom supplies,2,58.2,30,116.4,60,2024-04-25
2024-04-10,328,13,Sparkling Cleaners of Gardencity,23,Versatile Markers,office products,1,72.85,47,72.85,47,2024-04-11
2024-04-10,328,13,Sparkling Cleaners of Gardencity,31,Versatile Rubber Bands,office products,2,57.62,43,115.24,86,2024-04-11
2024-04-10,328,13,Sparkling Cleaners of Gardencity,32,Strong Staples,office products,1,64.68,49,64.68,49,2024-04-11
2024-04-10,328,13,Sparkling Cleaners of Gardencity,43,Safe Citrus Scented Cleaner,cleaning supplies,1,65.12,37,65.12,37,2024-04-11
2024-04-10,328,13,Sparkling Cleaners of Gardencity,85,Versatile Sketchbooks,copy paper,1,43.74,27,43.74,27,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,2,Absorbent Disinfecting Wipes,paper towel & tissue,2,38.75,25,77.5,50,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,22,Leak-Proof Scissors,office products,3,41.58,27,124.74,81,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,27,Flexible Tape,office products,4,32,20,128,80,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,29,Leak-Proof File Folders,office products,3,67.95,45,203.85000000000002,135,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,30,Heavy-Duty Whiteboards,office products,2,51.48,36,102.96,72,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,31,Versatile Rubber Bands,office products,5,66.22,43,331.1,215,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,33,Flexible Scissors,office products,3,39.48,28,118.44,84,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,34,Practical Markers,office products,27,23.52,21,635.04,567,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,35,Practical File Folders,office products,9,65.33,47,587.97,423,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,38,Practical Whiteboards,office products,2,47.6,35,95.2,70,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,41,Eco-Friendly Laundry Detergent,cleaning supplies,5,54.4,32,272,160,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,44,Fragrance-Free Disinfectant Wipes,cleaning supplies,1,60.06,33,60.06,33,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,46,High-Quality Bathroom Cleaner,cleaning supplies,2,105,60,210,120,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,53,Eco-Friendly Carpet Stain Remover,cleaning supplies,2,41.52,24,83.04,48,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,57,Industrial Dryer Sheets,cleaning supplies,3,96.12,54,288.36,162,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,58,High-Quality Citrus Scented Cleaner,cleaning supplies,3,74.98,46,224.94,138,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,74,Sustainable Microwave Popcorn,breakroom supplies,1,14.91,7,14.91,7,2024-04-11
2024-04-10,329,15,Sleek Providers of Rivercity,77,All Natural Soda and Beverage Variety,breakroom supplies,1,60.9,30,60.9,30,2024-04-11
2024-04-10,330,51,Bright Attendants of Meadowcity,21,Stylish Paper Clips,office products,1,63.6,40,63.6,40,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,22,Leak-Proof Scissors,office products,1,36.99,27,36.99,27,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,30,Heavy-Duty Whiteboards,office products,1,54,36,54,36,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,43,Safe Citrus Scented Cleaner,cleaning supplies,1,71.41,37,71.41,37,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,44,Fragrance-Free Disinfectant Wipes,cleaning supplies,1,61.05,33,61.05,33,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,75,Fresh Candy,breakroom supplies,1,27,12,27,12,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,81,Stylish Origami Paper,copy paper,2,47.36,32,94.72,64,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,82,Versatile Carbon Paper,copy paper,2,45.53,29,91.06,58,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,86,Smooth Recycled Paper,copy paper,2,57.38,38,114.76,76,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,89,Vibrant Letter Size Paper,copy paper,2,42.28,28,84.56,56,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,92,Smooth Origami Paper,copy paper,2,29.82,21,59.64,42,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,96,Convenient Transfer Paper,copy paper,21,36.96,33,776.16,693,2024-04-18
2024-04-10,330,51,Bright Attendants of Meadowcity,99,Stylish Resume Paper,copy paper,2,57.4,41,114.8,82,2024-04-18
2024-04-10,331,70,Shiny Hosts of Valleyville,84,Vibrant Notepads,copy paper,24,66.6,60,1598.3999999999999,1440,2024-04-18
2024-04-10,331,70,Shiny Hosts of Valleyville,92,Smooth Origami Paper,copy paper,2,27.93,21,55.86,42,2024-04-18
2024-04-10,331,70,Shiny Hosts of Valleyville,93,Convenient Colored Paper,copy paper,1,65.12,44,65.12,44,2024-04-18
2024-04-10,331,70,Shiny Hosts of Valleyville,95,Convenient Construction Paper,copy paper,1,41.85,27,41.85,27,2024-04-18
2024-04-10,332,73,Vibrant Wholesalers of Mounttown,44,Fragrance-Free Disinfectant Wipes,cleaning supplies,1,56.1,33,56.1,33,2024-04-11
2024-04-10,332,73,Vibrant Wholesalers of Mounttown,46,High-Quality Bathroom Cleaner,cleaning supplies,5,109.8,60,549,300,2024-04-11
2024-04-10,332,73,Vibrant Wholesalers of Mounttown,72,All Natural Stirrers and Straws,breakroom supplies,3,11.7,6,35.099999999999994,18,2024-04-11
2024-04-10,333,78,Glossy Servers of Forestville,37,Scented Desk Organizers,office products,1,49.92,32,49.92,32,2024-04-11
2024-04-10,333,78,Glossy Servers of Forestville,57,Industrial Dryer Sheets,cleaning supplies,1,98.28,54,98.28,54,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,34,Practical Markers,office products,1,35.7,21,35.7,21,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,60,Multi-Purpose Carpet Stain Remover,cleaning supplies,1,113.95,53,113.95,53,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,65,Wholesome Creamers and Sweeteners,breakroom supplies,1,25.22,13,25.22,13,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,81,Stylish Origami Paper,copy paper,1,43.84,32,43.84,32,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,83,Professional Transfer Paper,copy paper,1,29.82,21,29.82,21,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,85,Versatile Sketchbooks,copy paper,3,35.1,27,105.30000000000001,81,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,86,Smooth Recycled Paper,copy paper,2,58.9,38,117.8,76,2024-04-11
2024-04-10,334,91,Harmonious Sweepers of Gardencity,96,Convenient Transfer Paper,copy paper,1,45.21,33,45.21,33,2024-04-11
2024-04-10,335,104,Ethereal Servers of Islandborough,67,Eco-Friendly Juice,breakroom supplies,1,27.56,13,27.56,13,2024-04-11
